id,customer_message,true_intent,predicted_intent,intent_confidence,retrieval_similarity,decision,reason,generated_response,evidence_customer,evidence_response,relevance,groundedness,helpfulness,evidence_similarity,overall_response_score
2781926,"Which I get, but buying an Amazon Product from Amazon... that should probably not have three days of processing time. I’ve got a battery charger — ordered the same day — not sold by Amazon — arriving on Thursday. Just seems weird. Thanks for the reply.",order_delivery,order_delivery,0.27102693228114827,1.0,ESCALATE,low intent confidence,"Thanks for reaching out. Great question! Two-day shipping refers to the amount of time it takes your order to arrive after it has been shipped, not including processing times. Please let us know if you don't receive your batteries by Friday!","Which I get, but buying an Amazon Product from Amazon... that should probably not have three days of processing time. I’ve got a battery charger — ordered the same day — not sold by Amazon — arriving on Thursday. Just seems weird. Thanks for the reply.","Great question! Two-day shipping refers to the amount of time it takes your order to arrive after it has been shipped, not including processing times. Please let us know if you don't receive your batteries by Friday!",0.12,0.9130434782608695,0.6666666666666666,0.907760468105047,0.6250626209403947
257182,I got an email from customer service. Thank you!,customer_service,customer_service,0.3207792227692417,1.0000000000000002,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,"Thanks for reaching out. We will certainly do what we can to help, Austin! Let's look into our options for lost gift cards:",I got an email from customer service. Thank you!,"We will certainly do what we can to help, Austin! Let's look into our options for lost gift cards:",0.0,0.8461538461538461,0.0,0.826253287234524,0.4200918392390247
2216869,Details shared in the mrng any update please?,customer_service,customer_service,0.3002271741942844,1.0000000000000002,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. We've responded to your concern here: please check.,Details shared in the mrng any update please?,We've responded to your concern here: please check.,0.2,0.75,0.6666666666666666,0.6853880419233518,0.558641539621836
1929431,I have tried that before I tweeted keeps saying error !,product_technical,product_technical,0.3794594960283139,1.0000000000000002,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. Oh no! That's not clean at all! Check here: for replacement/refund options!,I have tried that before I tweeted keeps saying error !,Oh no! That's not clean at all! Check here: for replacement/refund options!,0.125,0.7777777777777778,0.3333333333333333,0.7628693657641714,0.4908192937535145
160412,"They suggested resetting my password. But the original issue was that somebody else was using my account to make purchases. It was suggested that I close my account, but accounts are linked to email and I don't want to change my email for a new account",account_login,account_login,0.7234395141707809,1.0,ESCALATE,issue may require account-specific information,"Thanks for reaching out. That certainly isn't what we like to hear! When you talked to them previously, what information and options were suggested to you?","They suggested resetting my password. But the original issue was that somebody else was using my account to make purchases. It was suggested that I close my account, but accounts are linked to email and I don't want to change my email for a new account","That certainly isn't what we like to hear! When you talked to them previously, what information and options were suggested to you?",0.10526315789473684,0.8666666666666667,0.0,0.826253287234524,0.458850273786933
2084546,Awesome. Thanks,general_feedback,general_feedback,0.5113225789441365,1.0,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. Hope you liked the movie. #HappyStreaming.,Awesome thanks #amazonprimevideo,Hope you liked the movie. #HappyStreaming.,0.5,0.6666666666666666,0.0,0.6853880419233518,0.48614153962183604
739063,Thanks for the reply! I tried it on .nl .de and .com. Got the one on .com ;-),general_feedback,general_feedback,0.32931142614197095,1.0,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. We do have a delay in sending eMails. We are working on it! Please excuse the circumstances.,Thanks for the reply! I tried it on .nl .de and .com. Got the one on .com ;-),We do have a delay in sending eMails. We are working on it! Please excuse the circumstances.,0.3333333333333333,0.8,0.3333333333333333,0.7628693657641714,0.5610970715312923
619090,There is no email from the social media team.. stop killing time by sending such repetitive emails of reply sent. It u truly intend give a concrete reply..,customer_service,customer_service,0.29783207384762495,0.9999999999999999,ESCALATE,low intent confidence,"Thanks for reaching out. I request you to reply to the email sent to you by the Social Media team for further assistance. If you're still unable to find our correspondence, you may fill in the form again here: and we'll get in touch with you soon.",There is no email from the social media team.. stop killing time by sending such repetitive emails of reply sent. It u truly intend give a concrete reply..,"I request you to reply to the email sent to you by the Social Media team for further assistance. If you're still unable to find our correspondence, you may fill in the form again here: and we'll get in touch with you soon.",0.3157894736842105,0.9090909090909091,0.0,0.8795507468800317,0.5448512723190861
1540475,"Never mind you can't solve the issue! My remark stays "" is a piece of shit"" check my chats with your guys",general_feedback,general_feedback,0.2938377794901349,1.0,ESCALATE,low intent confidence,"Thanks for reaching out. That's quite a remark, Krishna. Please elaborate your concern for us to assist you better.","Never mind you can't solve the issue! My remark stays "" is a piece of shit"" check my chats with your guys","That's quite a remark, Krishna. Please elaborate your concern for us to assist you better.",0.15384615384615385,0.8333333333333334,0.3333333333333333,0.7886507647472073,0.5227847941992606
288052,"Yes, I have looked in there and nothing, requested it 2 hours ago",customer_service,customer_service,0.2472048551473504,1.0000000000000002,ESCALATE,low intent confidence,Thanks for reaching out. Ah right- Have you checked your spam/junk folder? Sometimes these emails can be redirected here.,"Yes, I have looked in there and nothing, requested it 2 hours ago",Ah right- Have you checked your spam/junk folder? Sometimes these emails can be redirected here.,0.16666666666666666,0.8571428571428571,0.3333333333333333,0.8093107136677958,0.538063273716836
1079380,I have already shared detail in your mail correspondence.,customer_service,customer_service,0.2903563408251255,1.0,ESCALATE,low intent confidence,Thanks for reaching out. We won't be able to access your account over Twitter. Please respond to the email correspondence we've sent.,I have already shared detail in your mail correspondence.,We won't be able to access your account over Twitter. Please respond to the email correspondence we've sent.,0.2857142857142857,0.8461538461538461,0.3333333333333333,0.8404075302178391,0.5745959280674744
283110,Can u plz tell me ur policies for customers if customers is having problem continosly.,customer_service,customer_service,0.26681188333926886,1.0000000000000002,ESCALATE,low intent confidence,Thanks for reaching out. I'll ensure to share your feedback internally to work on.,Can u plz tell me ur policies for customers if customers is having problem continosly.,I'll ensure to share your feedback internally to work on.,0.0,0.75,0.0,0.7628693657641714,0.37693040486462565
34563,It's just waste of time as I have already done it before but no results. And I don't want to waste my time again in it.,customer_service,return_refund,0.20673767438205762,1.0000000000000002,ESCALATE,low intent confidence,"Thanks for reaching out. In that case, kindly share your details here: and we'll look into it.",It's just waste of time as I have already done it before but no results. And I don't want to waste my time again in it.,"In that case, kindly share your details here: and we'll look into it.",0.0,0.8181818181818182,0.0,0.7628693657641714,0.40079404122826207
1224547,"Yep, & get no reply. I'm sick of this happening, I spend so much money on amazon it's ridiculous. It makes me want to shop anywhere else.",customer_service,customer_service,0.24689167809942122,0.9999999999999999,ESCALATE,low intent confidence,Thanks for reaching out. I'm so sorry for the poor experience! Have you contacted the sellers in these situations:,"Yep, & get no reply. I'm sick of this happening, I spend so much money on amazon it's ridiculous. It makes me want to shop anywhere else.",I'm so sorry for the poor experience! Have you contacted the sellers in these situations:,0.0,0.8,0.3333333333333333,0.7628693657641714,0.4610970715312923
2663721,Why so much delay??,order_delivery,customer_service,0.1741233017430353,1.0,ESCALATE,low intent confidence,Thanks for reaching out. I'm sorry for the delay! What's the delivery date on the order: Has any new info been provided?,That is if there is no other delay,I'm sorry for the delay! What's the delivery date on the order: Has any new info been provided?,0.5,0.8181818181818182,0.0,0.8093107136677958,0.5577602434138058
1347568,Should that be in the main sidebar menu? I don’t appear to have a Routines entry.,product_technical,product_technical,0.39378177818451243,1.0,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. Hey Grant! Take a look at these steps and see if it helps you create the Routines! Let us know if this helps!,Should that be in the main sidebar menu? I don’t appear to have a Routines entry.,Hey Grant! Take a look at these steps and see if it helps you create the Routines! Let us know if this helps!,0.1111111111111111,0.8333333333333334,0.3333333333333333,0.8524143315538771,0.5195288163997482
819495,Will do 👍 thanks.,general_feedback,general_feedback,0.5113225789441365,1.0,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. Thanks for the information. Please let us know if your order doesn't arrive by Friday.,Will do. Thanks,Thanks for the information. Please let us know if your order doesn't arrive by Friday.,0.5,0.9,0.6666666666666666,0.8445771658913869,0.7250199082170413
812362,No I'm sorry but that's not good enough. YOU put the sale on & knew how much stock you'd have to move. We shouldn't suffer because you couldn't be bothered to get yourself organised. We ordered this because we need it & paid for fast delivery. You're being complacent & dismissive,order_delivery,order_delivery,0.3414735579750636,1.0000000000000004,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,"Thanks for reaching out. Apologies for the delay, Michelle. Some deliveries may take slightly longer than usual due to this busy period. If you haven't received your parcel by Monday please let us know.",No I'm sorry but that's not good enough. YOU put the sale on & knew how much stock you'd have to move. We shouldn't suffer because you couldn't be bothered to get yourself organised. We ordered this because we need it & paid for fast delivery. You're being complacent & dismissive,"Apologies for the delay, Michelle. Some deliveries may take slightly longer than usual due to this busy period. If you haven't received your parcel by Monday please let us know.",0.038461538461538464,0.9090909090909091,0.6666666666666666,0.8864984836093842,0.5960283855950207
816152,"Correctly labelled, but the episode shown as it opens with ""Previously on Outlander"" scenes that are from an unshown episode",product_technical,customer_service,0.1741233017430353,1.0000000000000002,ESCALATE,low intent confidence,"Thanks for reaching out. Hi there! I'm seeing that Season 3, Episode 4 is ""Of Lost Things"". Is that correct?","Correctly labelled, but the episode shown as it opens with ""Previously on Outlander"" scenes that are from an unshown episode","Hi there! I'm seeing that Season 3, Episode 4 is ""Of Lost Things"". Is that correct?",0.16666666666666666,0.8,0.0,0.7886507647472073,0.44829761471208107
1135116,I think the issue is just on streamed content but I can’t be 100% certain if downloaded stuff is fully HD as I have nothing to compare it to,product_technical,product_technical,0.37008527626777643,1.0,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,"Thanks for reaching out. Hi, are you watching streamed or downloaded content?",I think the issue is just on streamed content but I can’t be 100% certain if downloaded stuff is fully HD as I have nothing to compare it to,"Hi, are you watching streamed or downloaded content?",0.25,0.6666666666666666,0.0,0.7297276980311308,0.4177924880380029
456533,"Yes it was 2x echo dots. Which have not been delivered as promised or agreed. When I challenged it, despite knowing there is a phone record of the agreement - I am told it was for only 1x echo dot but the original compensatory offer will not be upheld",order_delivery,order_delivery,0.26388723106462775,1.0000000000000002,ESCALATE,low intent confidence,Thanks for reaching out. Thanks for the additional information! However we'll need to clarify a few things. You mentioned that we offered 'free items' for compensation of your original order being messed up. Was this in the form of a free replacement of that original order?,"Yes it was 2x echo dots. Which have not been delivered as promised or agreed. When I challenged it, despite knowing there is a phone record of the agreement - I am told it was for only 1x echo dot but the original compensatory offer will not be upheld",Thanks for the additional information! However we'll need to clarify a few things. You mentioned that we offered 'free items' for compensation of your original order being messed up. Was this in the form of a free replacement of that original order?,0.043478260869565216,0.9545454545454546,0.0,0.936236229033192,0.48756982170675744
1157944,I'm crippled. I was waiting for them all to be at the mailbox before I called for transit to pick it up:,order_delivery,order_delivery,0.2285717294752213,1.0000000000000002,ESCALATE,low intent confidence,Thanks for reaching out. The tracking details are showing that the order has been delivered? Have you been able to retrieve if so?,I'm crippled. I was waiting for them all to be at the mailbox before I called for transit to pick it up:,The tracking details are showing that the order has been delivered? Have you been able to retrieve if so?,0.0,0.8333333333333334,0.0,0.7886507647472073,0.40996428137874774
1710385,This is app screenshot so find link urself,customer_service,customer_service,0.21480972122815106,1.0,ESCALATE,low intent confidence,"Thanks for reaching out. I'm sorry, I was unable to find any exchange offer on LG Q6. Please help us with the product page link.",This is app screenshot so find link urself,"I'm sorry, I was unable to find any exchange offer on LG Q6. Please help us with the product page link.",0.4,0.8461538461538461,0.3333333333333333,0.8404075302178391,0.6088816423531886
2758973,Last update was I had to cancel the order since I could not get guaranteed shipping Never again amzl log,order_delivery,order_delivery,0.3362033622286392,1.0000000000000002,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. I certainly understand your frustration! What was the last update on the tracking for this order? You may check here:,Last update was I had to cancel the order since I could not get guaranteed shipping Never again amzl log,I certainly understand your frustration! What was the last update on the tracking for this order? You may check here:,0.2727272727272727,0.8571428571428571,0.6666666666666666,0.7886507647472073,0.6334491298635962
1136219,I am going to social media and media fr fake commitment ur side. U can say where is my order. 405-8158996-7018755,order_delivery,order_delivery,0.24114800841993383,1.0,ESCALATE,low intent confidence,"Thanks for reaching out. I'm sorry about the trouble with your order. We'd like to help, kindly share your details here: 1/2",I am going to social media and media fr fake commitment ur side. U can say where is my order. 405-8158996-7018755,"I'm sorry about the trouble with your order. We'd like to help, kindly share your details here: 1/2",0.125,0.8571428571428571,0.0,0.8093107136677958,0.4588966070501693
1166665,The most recent is that it will be here tomorrow. The only other update is that it left the facility Monday 10/23,order_delivery,order_delivery,0.30818950352911273,1.0,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. I understand your frustration. What's the most recent tracking update for the shipment?,The most recent is that it will be here tomorrow. The only other update is that it left the facility Monday 10/23,I understand your frustration. What's the most recent tracking update for the shipment?,0.25,0.8181818181818182,0.3333333333333333,0.7628693657641714,0.5424607078949287
1735581,Can you track where my parcel is actually held?,order_delivery,order_delivery,0.2423644870603544,1.0,ESCALATE,low intent confidence,Thanks for reaching out. I've also responded to your DM.,Can you track where my parcel is actually held?,I've also responded to your DM.,0.0,0.6,0.0,0.6225407468137513,0.3033811120220627
427382,You're supposed to call me. I filled out a form. Read through the thread.,customer_service,customer_service,0.3439618938644612,1.0,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,"Thanks for reaching out. Hi, have you checked your spam/junk folders just in case?",You're supposed to call me. I filled out a form. Read through the thread.,"Hi, have you checked your spam/junk folders just in case?",0.0,0.8,0.3333333333333333,0.7886507647472073,0.4649642813787477
818202,Consistently. I would really prefer actual dates to “guaranteed” ones. No matter the cost.,order_delivery,order_delivery,0.26086739849163404,1.0000000000000002,ESCALATE,low intent confidence,"Thanks for reaching out. Oh no, Jason! Have we missed a delivery date on a current order? Please let us know!",Consistently. I would really prefer actual dates to “guaranteed” ones. No matter the cost.,"Oh no, Jason! Have we missed a delivery date on a current order? Please let us know!",0.0,0.8181818181818182,0.6666666666666666,0.826253287234524,0.5436349627821483
1288194,"A heavy box was used to ship a $4 Pop figure in the same week, but a $70 special edition game gets an envelope?",general_feedback,general_feedback,0.24914967385452588,1.0,ESCALATE,low intent confidence,Thanks for reaching out. I'm sorry your box was damaged! Were the items damaged? You can submit packaging feedback here:,"A heavy box was used to ship a $4 Pop figure in the same week, but a $70 special edition game gets an envelope?",I'm sorry your box was damaged! Were the items damaged? You can submit packaging feedback here:,0.0,0.8181818181818182,0.0,0.826253287234524,0.410301629448815
529206,I contacted customer service team and got it resolved. Thanks.,general_feedback,general_feedback,0.29783913093464226,1.0000000000000002,ESCALATE,low intent confidence,Thanks for reaching out. Please login to you Amazon account using the same credentials. If you are trying to log in using a different account your Prime membership will not show. If the problem still persists you can contact our customer service team here:,I contacted customer service team and got it resolved. Thanks.,Please login to you Amazon account using the same credentials. If you are trying to log in using a different account your Prime membership will not show. If the problem still persists you can contact our customer service team here:,0.6666666666666666,0.9166666666666666,1.0,0.9118842831242268,0.8576159758019672
65825,"I would *love* that. I inquired about this a few months ago on your chat support and was told it was an impossible request. I will be in touch tomorrow to arrange it, thank you.",customer_service,customer_service,0.246716430215804,1.0000000000000002,ESCALATE,low intent confidence,"Thanks for reaching out. Hi, Mark! If you are consistently having issues with the same carrier, you can reach out to us via phone or chat and request that carrier be deprioritized. That would tell the fulfillment centers to look for another carrier for your packages in the future.","I would *love* that. I inquired about this a few months ago on your chat support and was told it was an impossible request. I will be in touch tomorrow to arrange it, thank you.","Hi, Mark! If you are consistently having issues with the same carrier, you can reach out to us via phone or chat and request that carrier be deprioritized. That would tell the fulfillment centers to look for another carrier for your packages in the future.",0.2777777777777778,0.9166666666666666,0.3333333333333333,0.9191146073597469,0.6087005244372953
918891,"Not that great buy high values item from U & till all is OK it’s the gud reviews for AmazonIndia,But if any issue den run after manufacturer",general_feedback,general_feedback,0.29828398773039355,1.0,ESCALATE,low intent confidence,Thanks for reaching out. handled by the manufacturer. Request you to get in touch with the support team of the manufacturer. 2/2,"Not that great buy high values item from U & till all is OK it’s the gud reviews for AmazonIndia,But if any issue den run after manufacturer",handled by the manufacturer. Request you to get in touch with the support team of the manufacturer. 2/2,0.08333333333333333,0.7777777777777778,0.0,0.8093107136677958,0.4186188292723916
2924455,Thanks. I have sent an email,general_feedback,general_feedback,0.3741382284408986,1.0,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. We'd like to take a closer look at this with you. Please reach out at your earliest convenience here:,thanks. I sent an email,We'd like to take a closer look at this with you. Please reach out at your earliest convenience here:,0.25,0.8571428571428571,0.6666666666666666,0.7628693657641714,0.622763738197959
1046142,i don't see any email for today on given link and this process is more painful than speaking to CS agent who are of no help.,customer_service,customer_service,0.2817839285015563,1.0000000000000002,ESCALATE,low intent confidence,Thanks for reaching out. You can find all the emails sent by us here: Kindly reply to the email and we'll get back.,i don't see any email for today on given link and this process is more painful than speaking to CS agent who are of no help.,You can find all the emails sent by us here: Kindly reply to the email and we'll get back.,0.08333333333333333,0.8,0.0,0.7628693657641714,0.4194304048646257
2759409,Here's the proof..now you guys can't claim that I haven't filled up the form like u claimed earlier...and to tell u one thing..I don't need to fill tons of forms when it's actually your fault...this is kiddish assholes,customer_service,customer_service,0.29605040904166474,1.0,ESCALATE,low intent confidence,Thanks for reaching out. I'm sorry about the experience you had earlier. Please share your details here: I'll reach out to you with further assistance.,Here's the proof..now you guys can't claim that I haven't filled up the form like u claimed earlier...and to tell u one thing..I don't need to fill tons of forms when it's actually your fault...this is kiddish assholes,I'm sorry about the experience you had earlier. Please share your details here: I'll reach out to you with further assistance.,0.125,0.8666666666666667,0.6666666666666666,0.8093107136677958,0.595563273716836
249907,Have spoken to your CC.. thx for everything.. my 2nd sentence is saracastic,general_feedback,general_feedback,0.26312036471021266,1.0,ESCALATE,low intent confidence,Thanks for reaching out. That's quite a remark. Could you please elaborate on what went wrong? We'd like to help.,Have spoken to your CC.. thx for everything.. my 2nd sentence is saracastic,That's quite a remark. Could you please elaborate on what went wrong? We'd like to help.,0.0,0.8461538461538461,0.3333333333333333,0.7886507647472073,0.48111812753259386
493275,I told you I have done that. Hope it’s clear.,customer_service,customer_service,0.22423471106511264,1.0,ESCALATE,low intent confidence,Thanks for reaching out. Kindly share your details via the above link. We'll check this for you.,I told you I have done that. Hope it’s clear,Kindly share your details via the above link. We'll check this for you.,0.0,0.8,0.3333333333333333,0.7628693657641714,0.4610970715312923
1631343,Buy psv right now.its a pannindia film.,general_feedback,general_feedback,0.3267297153689538,1.0,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. I’d like to understand this better. Please fill this form: and we will contact you at the earliest.,Buy psv right now.its a pannindia film.,I’d like to understand this better. Please fill this form: and we will contact you at the earliest.,0.0,0.8333333333333334,0.6666666666666666,0.7628693657641714,0.5394304048646258
2296047,EIVOTOR is the seller and manufacturer,general_feedback,general_feedback,0.3429017582930766,1.0,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. I'm so sorry the webcam for your class didn't arrive today. I can understand the frustration of having to find one locally. Which carrier was assigned to the package? You can check for this information here:,EIVOTOR is the seller and manufacturer,I'm so sorry the webcam for your class didn't arrive today. I can understand the frustration of having to find one locally. Which carrier was assigned to the package? You can check for this information here:,0.0,0.9090909090909091,0.3333333333333333,0.8864984836093842,0.5178232573898924
26933,It’s not recognizing the name of the podcast (Slate Presents Lexicon Valley) which can be found on Spotify. Says “I can’t find songs by...”,product_technical,product_technical,0.4796704956115417,1.0,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. What exactly is happening Lauren?,It’s not recognizing the name of the podcast (Slate Presents Lexicon Valley) which can be found on Spotify. Says “I can’t find songs by...”,What exactly is happening Lauren?,0.0,0.6666666666666666,0.0,0.6225407468137513,0.326714445355396
2922537,"2/2 They blamed the carrier. Now they're saying tomorrow, and then offered me an insulting $5 for the trouble. I just want what I purchased to be in my apartment so I can use it!",order_delivery,order_delivery,0.2003581373435063,1.0000000000000002,ESCALATE,low intent confidence,"Thanks for reaching out. I'm so sorry for the poor experience you've had with us! We'd like to look into this for you! When you called and spoke with us, what insight or information was given?","2/2 They blamed the carrier. Now they're saying tomorrow, and then offered me an insulting $5 for the trouble. I just want what I purchased to be in my apartment so I can use it!","I'm so sorry for the poor experience you've had with us! We'd like to look into this for you! When you called and spoke with us, what insight or information was given?",0.07142857142857142,0.8823529411764706,0.0,0.8524143315538771,0.45811425057341765
1350042,yes it was Friday the 24th at 8pm,general_feedback,general_feedback,0.26508601758340583,1.0000000000000002,ESCALATE,low intent confidence,"Thanks for reaching out. I'm sorry for the wait! To confirm, have we missed the delivery date shown during checkout and confirmed via e-mail?",yes it was Friday the 24th at 8pm,"I'm sorry for the wait! To confirm, have we missed the delivery date shown during checkout and confirmed via e-mail?",0.0,0.8571428571428571,0.6666666666666666,0.8404075302178391,0.5593944628660092
544422,"According to UPS, the truck was not processed when it arrived in Jacksonville on the 28th. It was not processed until today. It is scheduled to arrive on Tuesday.",order_delivery,order_delivery,0.30094422371486085,1.0000000000000002,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. Oh my goodness! I'm sorry about this inconvenience. Please let us know if the package does arrive today as the updated delivery date shows. We are here to help.,"According to UPS, the truck was not processed when it arrived in Jacksonville on the 28th. It was not processed until today. It is scheduled to arrive on Tuesday.",Oh my goodness! I'm sorry about this inconvenience. Please let us know if the package does arrive today as the updated delivery date shows. We are here to help.,0.18181818181818182,0.8947368421052632,1.0,0.8864984836093842,0.7006781218237044
388796,I have tried each and every way to communicate the issue to Amazon but no body resolved the same. Frustrating service from,customer_service,customer_service,0.23227975606571538,1.0000000000000002,ESCALATE,low intent confidence,Thanks for reaching out. Apologies for the trouble. Have you tried reporting this to our support team here: ?,I have tried each and every way to communicate the issue to Amazon but no body resolved the same. Frustrating service from,Apologies for the trouble. Have you tried reporting this to our support team here: ?,0.15384615384615385,0.8181818181818182,0.0,0.7628693657641714,0.4469478873821082
1177168,"I already called, they're sending a 4th one.",return_refund,return_refund,0.2683690628606431,1.0,ESCALATE,low intent confidence,Thanks for reaching out. I'm truly sorry the frame has arrived damaged! Please call us so we can escalate this issue:,"I already called, they're sending a 4th one.",I'm truly sorry the frame has arrived damaged! Please call us so we can escalate this issue:,0.0,0.8333333333333334,0.3333333333333333,0.7886507647472073,0.4766309480454144
1661965,And now after being undeliverable... it is delivered... what on earth is going on!! My email account doesn’t know which way is up!!,order_delivery,order_delivery,0.22181355699467487,1.0000000000000002,ESCALATE,low intent confidence,Thanks for reaching out. Hi Joanne- Without providing personal info can you explain further what has happened?,And now after being undeliverable... it is delivered... what on earth is going on!! My email account doesn’t know which way is up!!,Hi Joanne- Without providing personal info can you explain further what has happened?,0.08333333333333333,0.8181818181818182,0.0,0.7886507647472073,0.4296612510757175
2935153,I appreciate the confidence you kept in cust serv but unfortunately there is nothing of that sort. I checked all my folders including spam for the umpteenth time now to find no response from your revered #Accountspecialists who I even doubt if they actually exist,customer_service,customer_service,0.23715127202274677,1.0000000000000002,ESCALATE,low intent confidence,"Thanks for reaching out. I can see my colleague has advised you to check your spam/junk folder to see if our account specialists have contacted you. Can I ask, have you checked this please?",I appreciate the confidence you kept in cust serv but unfortunately there is nothing of that sort. I checked all my folders including spam for the umpteenth time now to find no response from your revered #Accountspecialists who I even doubt if they actually exist,"I can see my colleague has advised you to check your spam/junk folder to see if our account specialists have contacted you. Can I ask, have you checked this please?",0.1111111111111111,0.875,1.0,0.8524143315538771,0.6674454830664149
748698,Ur emails says to wait fr more 24-48 hrs..i assure if i wait that much it will go on all the social media.,customer_service,customer_service,0.2443510624788906,1.0000000000000002,ESCALATE,low intent confidence,"Thanks for reaching out. I understand waiting could be tiresome but rest assured, the concerned team is working on a resolution for you.",Ur emails says to wait fr more 24-48 hrs..i assure if i wait that much it will go on all the social media.,"I understand waiting could be tiresome but rest assured, the concerned team is working on a resolution for you.",0.0,0.8333333333333334,0.3333333333333333,0.826253287234524,0.4822713264185119
179708,Guys what's wrong..again my order delayed,order_delivery,order_delivery,0.32639559756035336,0.6463535100214748,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,Thanks for reaching out. Have you tried e-mailing the seller to let them know? You can do so by going to the product under your orders and clicking on their name in blue.,I haven't as it seems that I always have to do that if something wrong with order,Have you tried e-mailing the seller to let them know? You can do so by going to the product under your orders and clicking on their name in blue.,0.0,0.8823529411764706,0.0,0.8404075302178391,0.4348846589444405
2888239,"Hi, they told me to wait for dispatch and return it and go buy from . As he is the supervisor and one step ABOVE customer service head office.",customer_service,customer_service,0.31469004564203634,1.0000000000000002,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,"Thanks for reaching out. When you spoke with our Customer Service Team, what options were they able to provide?","Hi, they told me to wait for dispatch and return it and go buy from . As he is the supervisor and one step ABOVE customer service head office.","When you spoke with our Customer Service Team, what options were they able to provide?",0.23076923076923078,0.8571428571428571,0.0,0.7886507647472073,0.48752838394285036
485257,I have no idea who sent this. We only have the Amazon Prime tape and your scanned address label. Can I DM you a pic of the label?,customer_service,customer_service,0.22348650925663197,1.0,ESCALATE,low intent confidence,"Thanks for reaching out. We want to make sure we’re giving you the best information, Linda. Which one of our Amazon websites or marketplaces you used to make this order, or",I have no idea who sent this. We only have the Amazon Prime tape and your scanned address label. Can I DM you a pic of the label?,"We want to make sure we’re giving you the best information, Linda. Which one of our Amazon websites or marketplaces you used to make this order, or",0.16666666666666666,0.875,0.0,0.8795507468800317,0.4881826120320047
888307,"Yes, it asks if I want to replace with other stuff that I purchase... Also, by the way, I bought the insurance and can't find the policy for it anywhere...",return_refund,return_refund,0.2289583095537386,1.0000000000000002,ESCALATE,low intent confidence,"Thanks for reaching out. Hi, sorry to hear that. Have you checked the options available here: http:","Yes, it asks if I want to replace with other stuff that I purchase... Also, by the way, I bought the insurance and can't find the policy for it anywhere...","Hi, sorry to hear that. Have you checked the options available here: http:",0.07142857142857142,0.8181818181818182,0.3333333333333333,0.7886507647472073,0.4927564891709555
2663768,And I need it this week but I don’t know if it’s coming or not but if you guys cancelled it I would like you guys to fix it,order_delivery,order_delivery,0.20486248010118807,1.0,ESCALATE,low intent confidence,Thanks for reaching out. Are you able to access your account now to check the tracking of the order?,And I need it this week but I don’t know if it’s coming or not but if you guys cancelled it I would like you guys to fix it,Are you able to access your account now to check the tracking of the order?,0.0,0.7777777777777778,0.3333333333333333,0.7628693657641714,0.45331929375351454
543837,"They tried to convince me that the order was in Houston. After getting past that hurdle, I was told the order can’t be replaced because it was not in stock. I was then told that I would be given a gift card. The rep is to call ups to determine the status",order_delivery,order_delivery,0.3089502148384231,0.9999999999999999,AUTO_HANDLE,intent confidence and historical evidence meet the automation criteria,"Thanks for reaching out. Thank you for providing us with these details. When you spoke with us, did we provide any additional information or options regarding this specific shipment?","They tried to convince me that the order was in Houston. After getting past that hurdle, I was told the order can’t be replaced because it was not in stock. I was then told that I would be given a gift card. The rep is to call ups to determine the status","Thank you for providing us with these details. When you spoke with us, did we provide any additional information or options regarding this specific shipment?",0.0,0.8823529411764706,0.0,0.8627308763190273,0.4382331608596187
866169,"hey, already had a tweet come through, eager to sort the problem! Also just a heads up, I got a DM from this account, this legit?",customer_service,customer_service,0.20142596487132952,1.0000000000000002,ESCALATE,low intent confidence,"Thanks for reaching out. I'm sorry your order hasn't arrived yet, Chris! What does the tracking info show: Let us know!","hey, already had a tweet come through, eager to sort the problem! Also just a heads up, I got a DM from this account, this legit?","I'm sorry your order hasn't arrived yet, Chris! What does the tracking info show: Let us know!",0.0,0.8571428571428571,0.3333333333333333,0.8404075302178391,0.4927277961993425
